channelKey,displayName,groups,sourceFile,sourceRole,originalName,host,kind,durable,continuousUpdate,updateMode,signedExpireAt,youtubeVideoId,url
sportsnetp,Sportsnet P,加拿大,sources/live-base.txt,durable-base-hls,Sportsnet P,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/3074/5c18e812cb72b62c1e2a33b4ae807649/index.m3u8
sportsnetp,Sportsnet P,加拿大,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Sportsnet P,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/3074/5c18e812cb72b62c1e2a33b4ae807649/index.m3u8
spotv,Spotv,한국,sources/live-base.txt,durable-base-hls,Spotv,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/266/748bd342160d58c53209b576238e1a0b/index.m3u8
spotv,Spotv,한국,sources/live-base.txt,durable-base-hls,SPOTV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3080/28738d99d35fe0555db2d1ec3ac14909/index.m3u8
spotv,Spotv,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Spotv,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/266/748bd342160d58c53209b576238e1a0b/index.m3u8
spotv,Spotv,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,SPOTV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3080/28738d99d35fe0555db2d1ec3ac14909/index.m3u8
spotvgolf,SPOTV Golf,한국,sources/live-base.txt,durable-base-hls,SPOTV Golf,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3169/0dcf3b7396c83008f5fb36af3de5cfcf/index.m3u8
spotvgolf,SPOTV Golf,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,SPOTV Golf,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3169/0dcf3b7396c83008f5fb36af3de5cfcf/index.m3u8
spotvon1,SPOTV ON1,한국,sources/live-base.txt,durable-base-hls,SPOTV ON1,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3104/1f0ab3145613528389b41122073eb8c4/index.m3u8
spotvon1,SPOTV ON1,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,SPOTV ON1,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3104/1f0ab3145613528389b41122073eb8c4/index.m3u8
spotvon2,SPOTV ON2,한국,sources/live-base.txt,durable-base-hls,SPOTV ON2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3105/d91aa80a1de9940f967e6cbab50f172e/index.m3u8
spotvon2,SPOTV ON2,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,SPOTV ON2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3105/d91aa80a1de9940f967e6cbab50f172e/index.m3u8
spotv2,SPOTV2,한국,sources/live-base.txt,durable-base-hls,SPOTV2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/250/aa5a71d7ae5fed3dd85045870462dffd/index.m3u8
spotv2,SPOTV2,한국,sources/live-base.txt,durable-base-hls,Spotv2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/267/9c11afdd7b23d66607b6c6e893f6a5fb/index.m3u8
spotv2,SPOTV2,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Spotv2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/267/9c11afdd7b23d66607b6c6e893f6a5fb/index.m3u8
spotv2,SPOTV2,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,SPOTV2,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/250/aa5a71d7ae5fed3dd85045870462dffd/index.m3u8
sr,SR,德國頻道,sources/live-base.txt,durable-base-hls,SR,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3220/b1d3971f4ba2aff7b7b47c7b1830bd58/index.m3u8
sr,SR,德國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,SR,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3220/b1d3971f4ba2aff7b7b47c7b1830bd58/index.m3u8
starz,StarZ,美國頻道,sources/live-base.txt,durable-base-hls,StarZ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1569/16b2e4451f1a24dab29f706068239530/index.m3u8
starz,StarZ,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,StarZ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1569/16b2e4451f1a24dab29f706068239530/index.m3u8
starzcomedy,Starz Comedy,美國頻道,sources/live-base.txt,durable-base-hls,Starz Comedy,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1118/bfccb7692d28b851600bd5cf1dd04500/index.m3u8
starzcomedy,Starz Comedy,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Starz Comedy,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1118/bfccb7692d28b851600bd5cf1dd04500/index.m3u8
starzedge,Starz Edge,美國頻道,sources/live-base.txt,durable-base-hls,Starz Edge,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1119/d55cb56d14c2e4cecb27226627dc77da/index.m3u8
starzedge,Starz Edge,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Starz Edge,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1119/d55cb56d14c2e4cecb27226627dc77da/index.m3u8
starzencore,Starz Encore,美國頻道,sources/live-base.txt,durable-base-hls,Starz Encore,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1121/ea97ba5adbe98a9e4b7fbe63930dce2c/index.m3u8
starzencore,Starz Encore,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Starz Encore,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1121/ea97ba5adbe98a9e4b7fbe63930dce2c/index.m3u8
starzencorewesterns,Starz Encore Westerns,美國頻道,sources/live-base.txt,durable-base-hls,Starz Encore Westerns,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1122/3c1a7b2b173ddc7bbc146c0b1f66419d/index.m3u8
starzencorewesterns,Starz Encore Westerns,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Starz Encore Westerns,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1122/3c1a7b2b173ddc7bbc146c0b1f66419d/index.m3u8
starzinblack,Starz in Black,美國頻道,sources/live-base.txt,durable-base-hls,Starz in Black,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1181/def781675cb34b9e85e357b2b67cc8dd/index.m3u8
starzinblack,Starz in Black,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Starz in Black,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1181/def781675cb34b9e85e357b2b67cc8dd/index.m3u8
starzkidsfamily,Starz Kids Family,美國頻道,sources/live-base.txt,durable-base-hls,Starz Kids Family,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1120/42375e303d2252abce82a80797085547/index.m3u8
starzkidsfamily,Starz Kids Family,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Starz Kids Family,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1120/42375e303d2252abce82a80797085547/index.m3u8
suntv,Sun TV,भारत,sources/live-base.txt,durable-base-hls,Sun TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1458/3a3649b419617ac72215bf1a2f81c162/index.m3u8
suntv,Sun TV,भारत,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Sun TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1458/3a3649b419617ac72215bf1a2f81c162/index.m3u8
surfcinema,Surf Cinema,體育頻道,sources/live-base.txt,durable-base-hls,Surf Cinema,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2412/925fbb169eb8a411813b42f9c46444b3/index.m3u8
surfcinema,Surf Cinema,體育頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Surf Cinema,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2412/925fbb169eb8a411813b42f9c46444b3/index.m3u8
suria,Suria,新馬頻道,sources/live-base.txt,durable-base-hls,Suria,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1076/fb33086fd3ce216c77a08f3a63a442c7/index.m3u8
suria,Suria,新馬頻道,sources/live-base.txt,durable-base-hls,Suria,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/434/615342a8d3b3450926da6d21aa2f54ee/index.m3u8
suria,Suria,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Suria,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1076/fb33086fd3ce216c77a08f3a63a442c7/index.m3u8
suria,Suria,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Suria,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/434/615342a8d3b3450926da6d21aa2f54ee/index.m3u8
sweet,Sweet_HD,泰國頻道,sources/live-base.txt,durable-base-hls,Sweet_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2323/703b5add71f6e2990b4c4c0517d34eaf/index.m3u8
sweet,Sweet_HD,泰國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Sweet_HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2323/703b5add71f6e2990b4c4c0517d34eaf/index.m3u8
syfy,Syfy,美國頻道 | 英國頻道,sources/live-base.txt,durable-base-hls,Syfy,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/1537/bc2b38860780915f5cd8f86b3a9c8932/index.m3u8
syfy,Syfy,美國頻道 | 英國頻道,sources/live-base.txt,durable-base-hls,Syfy,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1423/f0579317be19a1b4894ba8d2fd9d0a88/index.m3u8
syfy,Syfy,美國頻道 | 英國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Syfy,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/1537/bc2b38860780915f5cd8f86b3a9c8932/index.m3u8
syfy,Syfy,美國頻道 | 英國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Syfy,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1423/f0579317be19a1b4894ba8d2fd9d0a88/index.m3u8
tagesschau24,Tagesschau24,德國頻道,sources/live-base.txt,durable-base-hls,Tagesschau24,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1690/c032f3fc3a8cdf8357678c740c964864/index.m3u8
tagesschau24,Tagesschau24,德國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Tagesschau24,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1690/c032f3fc3a8cdf8357678c740c964864/index.m3u8
taiwanplus,TaiwanPlus,台灣頻道 | YouTube國際新聞,sources/live-base.txt,durable-base-hls,TaiwanPlus,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/327/5c7d7b7ee1caea5c224d2d9db8959508/index.m3u8
taiwanplus,TaiwanPlus,台灣頻道 | YouTube國際新聞,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TaiwanPlus,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/327/5c7d7b7ee1caea5c224d2d9db8959508/index.m3u8
taiwanplus,TaiwanPlus,台灣頻道 | YouTube國際新聞,sources/youtube-live-channels.csv,durable-youtube-page,TaiwanPlus,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,Vrs-AeKZIEg,https://www.youtube.com/watch?v=Vrs-AeKZIEg
taiwanplus,TaiwanPlus,台灣頻道 | YouTube國際新聞,sources/live-youtube-stable.txt,generated-youtube-hls,060 TaiwanPlus,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:50:08.000Z,Vrs-AeKZIEg,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782165008/ei/sFk5atO2KuiMpt8P0_X88A4/ip/114.42.199.53/id/Vrs-AeKZIEg.3/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr3---sn-ipoxu-umbk.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/bui/ARmQxEVgFLHo93E8VF8QSK_tZkvcP-dgVX2SGPkn_ydxkPuE5ZHl32fOsBLUCKPnHgK6zxfKD-kUqBi8/spc/SQ-umisI5EQhQb-rTGu_QbluAVASfdD6YqyhC8VEB4YlAYvY0Q/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2872500/met/1782143408,/mh/H2/mm/44/mn/sn-ipoxu-umbk/ms/lva/mv/m/mvi/3/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565115,51565682,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgA3JHAKdxShFeApJ6rCuUpcPDxpe1wWp5bZU_rmsOryMCIFwSVzC_vpoJmOYv6pN6uud8mh5Xv9Ry0-jbX_Kfb_tr/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgKQ9sMmAUVd9Vr8MotYgIpoPNFWtgwKnpBDCr5tITc0cCIQCO_It8JM9o353Q3A1ZONzeZRf7X1277ityDwKSTCuZZg%3D%3D/playlist/index.m3u8"
talkingtom,Talking Tom,YouTube兒童動畫,sources/youtube-live-channels.csv,durable-youtube-page,Talking Tom,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,2wqCOO4gAUs,https://www.youtube.com/watch?v=2wqCOO4gAUs
talkingfriendstvmini,TalkingFriendsTVMini,YouTube兒童動畫,sources/youtube-live-channels.csv,durable-youtube-page,TalkingFriendsTVMini,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,FxmuSm_wgng,https://www.youtube.com/watch?v=FxmuSm_wgng
tayothelittlebus,Tayo the Little Bus,YouTube兒童動畫,sources/youtube-live-channels.csv,durable-youtube-page,Tayo the Little Bus,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,wgFPP9dRO-w,https://www.youtube.com/watch?v=wgFPP9dRO-w
tbs,TBS,にっぽん,sources/live-base.txt,durable-base-hls,TBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/124/cae45e399074298b3fa38eac3308dd87/index.m3u8
tbs,TBS,にっぽん,sources/live-base.txt,durable-base-hls,TBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/2201/f2ae39af8d1293abbe895e9f2ae5e3a1/index.m3u8
tbs,TBS,にっぽん,sources/live-base.txt,durable-base-hls,TBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/2917/a8be32f0639588c22ee8739ea3d670aa/index.m3u8
tbs,TBS,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/2201/f2ae39af8d1293abbe895e9f2ae5e3a1/index.m3u8
tbs,TBS,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/2917/a8be32f0639588c22ee8739ea3d670aa/index.m3u8
tbs,TBS,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/124/cae45e399074298b3fa38eac3308dd87/index.m3u8
tbsnews,TBS NEWS,YouTube亞洲新聞,sources/youtube-live-channels.csv,durable-youtube-page,TBS NEWS,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,d8Rm7OKE9mA,https://www.youtube.com/watch?v=d8Rm7OKE9mA
tcm,TCM,美國頻道,sources/live-base.txt,durable-base-hls,TCM,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1180/1f663f48f913a756d7f23e5c1ad04319/index.m3u8
tcm,TCM,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TCM,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1180/1f663f48f913a756d7f23e5c1ad04319/index.m3u8
tconvers,Tconvers,한국,sources/live-base.txt,durable-base-hls,Tconvers,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1134/20b8d333d163d6d014944aff2b824ba6/index.m3u8
tconvers,Tconvers,한국,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Tconvers,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1134/20b8d333d163d6d014944aff2b824ba6/index.m3u8
teamusa,Team USA,體育頻道,sources/live-base.txt,durable-base-hls,Team USA,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3483/b8f813976d1371bb2789973ae449bbbc/index.m3u8
teamusa,Team USA,體育頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Team USA,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3483/b8f813976d1371bb2789973ae449bbbc/index.m3u8
ted,TED,紀實頻道,sources/live-base.txt,durable-base-hls,TED,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/1101/53819aa25d689c27df82ab09d99ab3da/index.m3u8
ted,TED,紀實頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TED,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/1101/53819aa25d689c27df82ab09d99ab3da/index.m3u8
tennischan備,Tennis chan（備）,美國頻道,sources/live-base.txt,durable-base-hls,Tennis chan（備）,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3235/98cfb9505e3274f2ddbeead52e368652/index.m3u8
tennischan備,Tennis chan（備）,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Tennis chan（備）,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3235/98cfb9505e3274f2ddbeead52e368652/index.m3u8
tf1,TF1 HD,法國頻道,sources/live-base.txt,durable-base-hls,TF1 HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/2236/c7e38b2ba669e5568a7900419dca4456/index.m3u8
tf1,TF1 HD,法國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,TF1 HD,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/2236/c7e38b2ba669e5568a7900419dca4456/index.m3u8
tg4,Tg4,英國頻道,sources/live-base.txt,durable-base-hls,Tg4,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1427/ef2aa6ab641af1ec7adf4d0ea21b4b13/index.m3u8
tg4,Tg4,英國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Tg4,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1427/ef2aa6ab641af1ec7adf4d0ea21b4b13/index.m3u8
thaipbs,Thai PBS,泰國頻道,sources/live-base.txt,durable-base-hls,Thai PBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1047/8f2dd9e1125e8516a41fc620a8d9b2bd/index.m3u8
thaipbs,Thai PBS,泰國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Thai PBS,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/1047/8f2dd9e1125e8516a41fc620a8d9b2bd/index.m3u8
thairath,Thairath,泰國頻道,sources/live-base.txt,durable-base-hls,Thairath,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2324/f69ef20e0b11f55b588f9e4b5af02dd8/index.m3u8
thairath,Thairath,泰國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Thairath,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/2324/f69ef20e0b11f55b588f9e4b5af02dd8/index.m3u8
thanthitv,Thanthi TV,भारत,sources/live-base.txt,durable-base-hls,Thanthi TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1462/8f72b52e8f59ca09f42cc12070b21e21/index.m3u8
thanthitv,Thanthi TV,भारत,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,Thanthi TV,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/1462/8f72b52e8f59ca09f42cc12070b21e21/index.m3u8
thekpop,THE K-POP,YouTube音樂體育風景,sources/youtube-live-channels.csv,durable-youtube-page,THE K-POP,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,JVocS7Yftw8,https://www.youtube.com/watch?v=JVocS7Yftw8
thekpop,THE K-POP,YouTube音樂體育風景,sources/live-youtube-stable.txt,generated-youtube-hls,092 THE K-POP,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:51:21.000Z,JVocS7Yftw8,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782165081/ei/-Vk5at5OhLjV3w_H4YXIAg/ip/114.42.199.53/id/JVocS7Yftw8.3/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr1---sn-ipoxu-umby.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/bui/ARmQxEUHcds9XoMmLdfiNzhXslXHhW53G4ajBkgS0FO69mcgcKUzM1cTqdOy4G3jP1E_Ypg5WjyzuNZC/spc/SQ-umhjdXk-WlaaTO1zKHaQFZxkzesFxOz4dfP6jPvRznVHLFA/vprv/1/reg/0/playlist_type/DVR/initcwndbps/3220000/met/1782143481,/mh/wS/mm/44/mn/sn-ipoxu-umby/ms/lva/mv/m/mvi/1/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565116,51565681,51987687/mt/1782143091/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgLmoOOmTQZFLQb8E3lJ27gk9CN_b7ITt15_UjvnXmicMCIAVJheCI9MBIdY7vlXqOZgGzca7UZOWKlmZBYslDjV0M/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgFT2guNOZjAmNUHyqxU4vMxbiBERVPBsVQ_TAAIr2mRQCIQDi0KoJbQWAP6JvtSzZ2b8gJwyZ3h6OVMjH_RmCy5jxxg%3D%3D/playlist/index.m3u8"
theweathernation,The Weather Nation,美國頻道,sources/live-base.txt,durable-base-hls,The Weather Nation,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1105/8187482b81bd183fd351980203761e45/index.m3u8
theweathernation,The Weather Nation,美國頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,The Weather Nation,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1105/8187482b81bd183fd351980203761e45/index.m3u8
theweathernetwork,The Weather Network,加拿大,sources/live-base.txt,durable-base-hls,The Weather Network,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1251/0ed351c1d771f8eabb350c682bcd2087/index.m3u8
theweathernetwork,The Weather Network,加拿大,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,The Weather Network,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/1251/0ed351c1d771f8eabb350c682bcd2087/index.m3u8
thewickedtuna,The Wicked Tuna,紀實頻道,sources/live-base.txt,durable-base-hls,The Wicked Tuna,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/2411/ee87da48e1a6bb2b362351cbf4a9879e/index.m3u8
thewickedtuna,The Wicked Tuna,紀實頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,The Wicked Tuna,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/2411/ee87da48e1a6bb2b362351cbf4a9879e/index.m3u8
tickernews,Ticker News,澳洲,sources/live-base.txt,durable-base-hls,Ticker News,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/1399/21142c51fb2e5948404511f0d0d0a57a/index.m3u8
